wins_home_prev,wins_away_prev,wins_diff_prev,losses_home_prev,losses_away_prev,losses_diff_prev,goals_home_prev,goals_away_prev,goals_diff_prev,total_yel_card_home_prev,total_yel_card_away_prev,total_yel_card_diff_prev,total_red_card_home_prev,total_red_card_away_prev,total_red_card_diff_prev,total_scoring_att_home_prev,total_scoring_att_away_prev,total_scoring_att_diff_prev,ontarget_scoring_att_home_prev,ontarget_scoring_att_away_prev,ontarget_scoring_att_diff_prev,hit_woodwork_home_prev,hit_woodwork_away_prev,hit_woodwork_diff_prev,att_hd_goal_home_prev,att_hd_goal_away_prev,att_hd_goal_diff_prev,att_pen_goal_home_prev,att_pen_goal_away_prev,att_pen_goal_diff_prev,att_freekick_goal_home_prev,att_freekick_goal_away_prev,att_freekick_goal_diff_prev,att_ibox_goal_home_prev,att_ibox_goal_away_prev,att_ibox_goal_diff_prev,att_obox_goal_home_prev,att_obox_goal_away_prev,att_obox_goal_diff_prev,goal_fastbreak_home_prev,goal_fastbreak_away_prev,goal_fastbreak_diff_prev,total_offside_home_prev,total_offside_away_prev,total_offside_diff_prev,clean_sheet_home_prev,clean_sheet_away_prev,clean_sheet_diff_prev,goals_conceded_home_prev,goals_conceded_away_prev,goals_conceded_diff_prev,saves_home_prev,saves_away_prev,saves_diff_prev,outfielder_block_home_prev,outfielder_block_away_prev,outfielder_block_diff_prev,interception_home_prev,interception_away_prev,interception_diff_prev,total_tackle_home_prev,total_tackle_away_prev,total_tackle_diff_prev,last_man_tackle_home_prev,last_man_tackle_away_prev,last_man_tackle_diff_prev,total_clearance_home_prev,total_clearance_away_prev,total_clearance_diff_prev,head_clearance_home_prev,head_clearance_away_prev,head_clearance_diff_prev,own_goals_home_prev,own_goals_away_prev,own_goals_diff_prev,penalty_conceded_home_prev,penalty_conceded_away_prev,penalty_conceded_diff_prev,pen_goals_conceded_home_prev,pen_goals_conceded_away_prev,pen_goals_conceded_diff_prev,total_pass_home_prev,total_pass_away_prev,total_pass_diff_prev,total_through_ball_home_prev,total_through_ball_away_prev,total_through_ball_diff_prev,total_long_balls_home_prev,total_long_balls_away_prev,total_long_balls_diff_prev,backward_pass_home_prev,backward_pass_away_prev,backward_pass_diff_prev,total_cross_home_prev,total_cross_away_prev,total_cross_diff_prev,corner_taken_home_prev,corner_taken_away_prev,corner_taken_diff_prev,touches_home_prev,touches_away_prev,touches_diff_prev,big_chance_missed_home_prev,big_chance_missed_away_prev,big_chance_missed_diff_prev,clearance_off_line_home_prev,clearance_off_line_away_prev,clearance_off_line_diff_prev,dispossessed_home_prev,dispossessed_away_prev,dispossessed_diff_prev,penalty_save_home_prev,penalty_save_away_prev,penalty_save_diff_prev,total_high_claim_home_prev,total_high_claim_away_prev,total_high_claim_diff_prev,punches_home_prev,punches_away_prev,punches_diff_prev,season,home_team,away_team,result
12.0,23.0,-11.0,16.0,6.0,10.0,55.0,80.0,-25.0,52.0,71.0,-19.0,3.0,4.0,-1.0,452.0,633.0,-181.0,160.0,216.0,-56.0,19.0,20.0,-1.0,5.0,8.0,-3.0,7.0,7.0,0.0,0.0,2.0,-2.0,51.0,73.0,-22.0,5.0,7.0,-2.0,2.0,6.0,-4.0,53.0,89.0,-36.0,10.0,12.0,-2.0,67.0,39.0,28.0,123.0,64.0,59.0,150.0,66.0,84.0,460.0,504.0,-44.0,604.0,643.0,-39.0,1.0,0.0,1.0,1092.0,905.0,187.0,616.0,544.0,72.0,5.0,1.0,4.0,5.0,5.0,0.0,2.0,2.0,0.0,17152.0,22706.0,-5554.0,51.0,124.0,-73.0,2461.0,1997.0,464.0,2651.0,3534.0,-883.0,628.0,801.0,-173.0,193.0,280.0,-87.0,24801.0,30363.0,-5562.0,31.0,48.0,-17.0,4.0,4.0,0.0,439.0,465.0,-26.0,2.0,2.0,0.0,36.0,26.0,10.0,21.0,20.0,1.0,2017-2018,AFC Bournemouth,Manchester City,A
12.0,12.0,0.0,21.0,21.0,0.0,50.0,45.0,5.0,77.0,56.0,21.0,0.0,0.0,0.0,439.0,405.0,34.0,138.0,145.0,-7.0,8.0,10.0,-2.0,13.0,15.0,-2.0,4.0,3.0,1.0,0.0,2.0,-2.0,48.0,40.0,8.0,2.0,5.0,-3.0,0.0,1.0,-1.0,55.0,49.0,6.0,7.0,8.0,-1.0,63.0,70.0,-7.0,108.0,121.0,-13.0,125.0,136.0,-11.0,553.0,459.0,94.0,699.0,635.0,64.0,4.0,1.0,3.0,1022.0,1037.0,-15.0,557.0,539.0,18.0,0.0,5.0,-5.0,2.0,9.0,-7.0,2.0,6.0,-4.0,13542.0,16131.0,-2589.0,20.0,15.0,5.0,2729.0,2579.0,150.0,2108.0,2495.0,-387.0,872.0,864.0,8.0,203.0,196.0,7.0,21533.0,23728.0,-2195.0,27.0,25.0,2.0,7.0,2.0,5.0,496.0,446.0,50.0,0.0,1.0,-1.0,56.0,72.0,-16.0,12.0,16.0,-4.0,2017-2018,Crystal Palace,Swansea City,A
0.0,12.0,-12.0,0.0,16.0,-16.0,0.0,41.0,-41.0,0.0,59.0,-59.0,0.0,2.0,-2.0,0.0,550.0,-550.0,0.0,179.0,-179.0,0.0,12.0,-12.0,0.0,4.0,-4.0,0.0,3.0,-3.0,0.0,0.0,0.0,0.0,37.0,-37.0,0.0,4.0,-4.0,0.0,0.0,0.0,0.0,73.0,-73.0,0.0,14.0,-14.0,0.0,48.0,-48.0,0.0,76.0,-76.0,0.0,128.0,-128.0,0.0,514.0,-514.0,0.0,675.0,-675.0,0.0,1.0,-1.0,0.0,914.0,-914.0,0.0,505.0,-505.0,0.0,1.0,-1.0,0.0,9.0,-9.0,0.0,6.0,-6.0,0.0,18245.0,-18245.0,0.0,57.0,-57.0,0.0,2336.0,-2336.0,0.0,2784.0,-2784.0,0.0,947.0,-947.0,0.0,198.0,-198.0,0.0,25881.0,-25881.0,0.0,34.0,-34.0,0.0,4.0,-4.0,0.0,455.0,-455.0,0.0,1.0,-1.0,0.0,26.0,-26.0,0.0,12.0,-12.0,2017-2018,Huddersfield Town,Southampton,D
0.0,12.0,-12.0,0.0,17.0,-17.0,0.0,47.0,-47.0,0.0,78.0,-78.0,0.0,5.0,-5.0,0.0,499.0,-499.0,0.0,138.0,-138.0,0.0,14.0,-14.0,0.0,14.0,-14.0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,41.0,-41.0,0.0,6.0,-6.0,0.0,3.0,-3.0,0.0,74.0,-74.0,0.0,10.0,-10.0,0.0,64.0,-64.0,0.0,117.0,-117.0,0.0,112.0,-112.0,0.0,614.0,-614.0,0.0,574.0,-574.0,0.0,4.0,-4.0,0.0,1074.0,-1074.0,0.0,625.0,-625.0,0.0,0.0,0.0,0.0,8.0,-8.0,0.0,5.0,-5.0,0.0,15127.0,-15127.0,0.0,37.0,-37.0,0.0,2622.0,-2622.0,0.0,2312.0,-2312.0,0.0,752.0,-752.0,0.0,172.0,-172.0,0.0,22666.0,-22666.0,0.0,24.0,-24.0,0.0,3.0,-3.0,0.0,367.0,-367.0,0.0,1.0,-1.0,0.0,47.0,-47.0,0.0,11.0,-11.0,2017-2018,Newcastle United,West Ham United,H
11.0,0.0,11.0,20.0,0.0,20.0,40.0,0.0,40.0,84.0,0.0,84.0,5.0,0.0,5.0,422.0,0.0,422.0,143.0,0.0,143.0,7.0,0.0,7.0,9.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0,36.0,0.0,36.0,4.0,0.0,4.0,0.0,0.0,0.0,61.0,0.0,61.0,7.0,0.0,7.0,68.0,0.0,68.0,121.0,0.0,121.0,140.0,0.0,140.0,512.0,0.0,512.0,618.0,0.0,618.0,0.0,0.0,0.0,1016.0,0.0,1016.0,494.0,0.0,494.0,2.0,0.0,2.0,4.0,0.0,4.0,3.0,0.0,3.0,14049.0,0.0,14049.0,22.0,0.0,22.0,2600.0,0.0,2600.0,2200.0,0.0,2200.0,686.0,0.0,686.0,164.0,0.0,164.0,21547.0,0.0,21547.0,25.0,0.0,25.0,3.0,0.0,3.0,390.0,0.0,390.0,1.0,0.0,1.0,53.0,0.0,53.0,35.0,0.0,35.0,2017-2018,Watford,Brighton and Hove Albion,D
18.0,12.0,6.0,5.0,18.0,-13.0,54.0,48.0,6.0,78.0,72.0,6.0,2.0,1.0,1.0,591.0,433.0,158.0,210.0,145.0,65.0,19.0,8.0,11.0,9.0,10.0,-1.0,3.0,4.0,-1.0,1.0,1.0,0.0,47.0,39.0,8.0,7.0,9.0,-2.0,5.0,4.0,1.0,99.0,65.0,34.0,17.0,9.0,8.0,29.0,63.0,-34.0,85.0,131.0,-46.0,99.0,141.0,-42.0,584.0,538.0,46.0,690.0,677.0,13.0,4.0,3.0,1.0,1112.0,1025.0,87.0,580.0,567.0,13.0,1.0,2.0,-1.0,5.0,4.0,1.0,4.0,4.0,0.0,20245.0,13671.0,6574.0,99.0,25.0,74.0,2424.0,2792.0,-368.0,3177.0,1916.0,1261.0,848.0,731.0,117.0,217.0,197.0,20.0,28119.0,21051.0,7068.0,50.0,29.0,21.0,1.0,2.0,-1.0,389.0,310.0,79.0,1.0,0.0,1.0,32.0,45.0,-13.0,4.0,16.0,-12.0,2017-2018,Manchester United,Leicester City,H
30.0,17.0,13.0,5.0,11.0,-6.0,85.0,62.0,23.0,72.0,72.0,0.0,0.0,2.0,-2.0,580.0,502.0,78.0,204.0,191.0,13.0,17.0,12.0,5.0,8.0,13.0,-5.0,2.0,3.0,-1.0,3.0,2.0,1.0,73.0,59.0,14.0,12.0,3.0,9.0,7.0,2.0,5.0,64.0,82.0,-18.0,16.0,13.0,3.0,33.0,44.0,-11.0,69.0,96.0,-27.0,78.0,149.0,-71.0,510.0,461.0,49.0,652.0,712.0,-60.0,0.0,6.0,-6.0,839.0,1118.0,-279.0,500.0,628.0,-128.0,1.0,1.0,0.0,2.0,6.0,-4.0,2.0,3.0,-1.0,20125.0,17586.0,2539.0,103.0,38.0,65.0,2399.0,2968.0,-569.0,2967.0,2744.0,223.0,688.0,767.0,-79.0,218.0,196.0,22.0,27658.0,25309.0,2349.0,32.0,28.0,4.0,3.0,9.0,-6.0,436.0,469.0,-33.0,0.0,2.0,-2.0,38.0,56.0,-18.0,18.0,19.0,-1.0,2017-2018,Chelsea,Everton,H
12.0,11.0,1.0,17.0,16.0,1.0,43.0,41.0,2.0,80.0,70.0,10.0,0.0,2.0,-2.0,399.0,425.0,-26.0,123.0,137.0,-14.0,11.0,14.0,-3.0,16.0,7.0,9.0,1.0,4.0,-3.0,1.0,2.0,-1.0,37.0,36.0,1.0,6.0,5.0,1.0,3.0,0.0,3.0,59.0,85.0,-26.0,6.0,11.0,-5.0,51.0,56.0,-5.0,116.0,127.0,-11.0,150.0,159.0,-9.0,537.0,497.0,40.0,605.0,666.0,-61.0,0.0,3.0,-3.0,999.0,1009.0,-10.0,577.0,505.0,72.0,1.0,5.0,-4.0,3.0,3.0,0.0,3.0,1.0,2.0,11825.0,14558.0,-2733.0,37.0,54.0,-17.0,2653.0,2507.0,146.0,1798.0,2170.0,-372.0,766.0,718.0,48.0,159.0,188.0,-29.0,19042.0,22087.0,-3045.0,24.0,41.0,-17.0,3.0,5.0,-2.0,445.0,415.0,30.0,0.0,1.0,-1.0,53.0,40.0,13.0,10.0,23.0,-13.0,2017-2018,West Bromwich Albion,Stoke City,D
22.0,23.0,-1.0,6.0,9.0,-3.0,78.0,77.0,1.0,54.0,68.0,-14.0,0.0,3.0,-3.0,640.0,566.0,74.0,236.0,201.0,35.0,18.0,17.0,1.0,12.0,17.0,-5.0,7.0,4.0,3.0,3.0,2.0,1.0,65.0,70.0,-5.0,13.0,7.0,6.0,3.0,2.0,1.0,77.0,95.0,-18.0,12.0,13.0,-1.0,42.0,44.0,-2.0,73.0,124.0,-51.0,65.0,95.0,-30.0,410.0,536.0,-126.0,719.0,673.0,46.0,2.0,5.0,-3.0,877.0,838.0,39.0,451.0,484.0,-33.0,0.0,1.0,-1.0,5.0,10.0,-5.0,3.0,10.0,-7.0,22290.0,21394.0,896.0,57.0,129.0,-72.0,2565.0,1979.0,586.0,3291.0,2835.0,456.0,812.0,697.0,115.0,249.0,227.0,22.0,30071.0,28931.0,1140.0,35.0,41.0,-6.0,0.0,1.0,-1.0,472.0,465.0,7.0,2.0,0.0,2.0,36.0,36.0,0.0,26.0,10.0,16.0,2017-2018,Liverpool,Arsenal,H
26.0,11.0,15.0,4.0,20.0,-16.0,86.0,39.0,47.0,62.0,65.0,-3.0,0.0,2.0,-2.0,669.0,391.0,278.0,257.0,120.0,137.0,22.0,5.0,17.0,10.0,4.0,6.0,7.0,6.0,1.0,0.0,3.0,-3.0,74.0,31.0,43.0,12.0,8.0,4.0,3.0,2.0,1.0,74.0,101.0,-27.0,17.0,10.0,7.0,26.0,55.0,-29.0,85.0,151.0,-66.0,99.0,221.0,-122.0,314.0,539.0,-225.0,661.0,638.0,23.0,1.0,2.0,-1.0,1003.0,1233.0,-230.0,526.0,698.0,-172.0,1.0,2.0,-1.0,2.0,5.0,-3.0,2.0,4.0,-2.0,20150.0,12558.0,7592.0,45.0,21.0,24.0,2662.0,3176.0,-514.0,3130.0,1888.0,1242.0,761.0,650.0,111.0,273.0,149.0,124.0,28150.0,19776.0,8374.0,41.0,18.0,23.0,1.0,6.0,-5.0,484.0,334.0,150.0,0.0,1.0,-1.0,21.0,29.0,-8.0,11.0,14.0,-3.0,2017-2018,Tottenham Hotspur,Burnley,D
23.0,22.0,1.0,6.0,6.0,0.0,80.0,78.0,2.0,71.0,54.0,17.0,4.0,0.0,4.0,633.0,640.0,-7.0,216.0,236.0,-20.0,20.0,18.0,2.0,8.0,12.0,-4.0,7.0,7.0,0.0,2.0,3.0,-1.0,73.0,65.0,8.0,7.0,13.0,-6.0,6.0,3.0,3.0,89.0,77.0,12.0,12.0,12.0,0.0,39.0,42.0,-3.0,64.0,73.0,-9.0,66.0,65.0,1.0,504.0,410.0,94.0,643.0,719.0,-76.0,0.0,2.0,-2.0,905.0,877.0,28.0,544.0,451.0,93.0,1.0,0.0,1.0,5.0,5.0,0.0,2.0,3.0,-1.0,22706.0,22290.0,416.0,124.0,57.0,67.0,1997.0,2565.0,-568.0,3534.0,3291.0,243.0,801.0,812.0,-11.0,280.0,249.0,31.0,30363.0,30071.0,292.0,48.0,35.0,13.0,4.0,0.0,4.0,465.0,472.0,-7.0,2.0,2.0,0.0,26.0,36.0,-10.0,20.0,26.0,-6.0,2017-2018,Manchester City,Liverpool,H
23.0,12.0,11.0,9.0,16.0,-7.0,77.0,55.0,22.0,68.0,52.0,16.0,3.0,3.0,0.0,566.0,452.0,114.0,201.0,160.0,41.0,17.0,19.0,-2.0,17.0,5.0,12.0,4.0,7.0,-3.0,2.0,0.0,2.0,70.0,51.0,19.0,7.0,5.0,2.0,2.0,2.0,0.0,95.0,53.0,42.0,13.0,10.0,3.0,44.0,67.0,-23.0,124.0,123.0,1.0,95.0,150.0,-55.0,536.0,460.0,76.0,673.0,604.0,69.0,5.0,1.0,4.0,838.0,1092.0,-254.0,484.0,616.0,-132.0,1.0,5.0,-4.0,10.0,5.0,5.0,10.0,2.0,8.0,21394.0,17152.0,4242.0,129.0,51.0,78.0,1979.0,2461.0,-482.0,2835.0,2651.0,184.0,697.0,628.0,69.0,227.0,193.0,34.0,28931.0,24801.0,4130.0,41.0,31.0,10.0,1.0,4.0,-3.0,465.0,439.0,26.0,0.0,2.0,-2.0,36.0,36.0,0.0,10.0,21.0,-11.0,2017-2018,Arsenal,AFC Bournemouth,H
0.0,12.0,-12.0,0.0,17.0,-17.0,0.0,43.0,-43.0,0.0,80.0,-80.0,0.0,0.0,0.0,0.0,399.0,-399.0,0.0,123.0,-123.0,0.0,11.0,-11.0,0.0,16.0,-16.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,37.0,-37.0,0.0,6.0,-6.0,0.0,3.0,-3.0,0.0,59.0,-59.0,0.0,6.0,-6.0,0.0,51.0,-51.0,0.0,116.0,-116.0,0.0,150.0,-150.0,0.0,537.0,-537.0,0.0,605.0,-605.0,0.0,0.0,0.0,0.0,999.0,-999.0,0.0,577.0,-577.0,0.0,1.0,-1.0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,11825.0,-11825.0,0.0,37.0,-37.0,0.0,2653.0,-2653.0,0.0,1798.0,-1798.0,0.0,766.0,-766.0,0.0,159.0,-159.0,0.0,19042.0,-19042.0,0.0,24.0,-24.0,0.0,3.0,-3.0,0.0,445.0,-445.0,0.0,0.0,0.0,0.0,53.0,-53.0,0.0,10.0,-10.0,2017-2018,Brighton and Hove Albion,West Bromwich Albion,H
17.0,26.0,-9.0,11.0,4.0,7.0,62.0,86.0,-24.0,72.0,62.0,10.0,2.0,0.0,2.0,502.0,669.0,-167.0,191.0,257.0,-66.0,12.0,22.0,-10.0,13.0,10.0,3.0,3.0,7.0,-4.0,2.0,0.0,2.0,59.0,74.0,-15.0,3.0,12.0,-9.0,2.0,3.0,-1.0,82.0,74.0,8.0,13.0,17.0,-4.0,44.0,26.0,18.0,96.0,85.0,11.0,149.0,99.0,50.0,461.0,314.0,147.0,712.0,661.0,51.0,6.0,1.0,5.0,1118.0,1003.0,115.0,628.0,526.0,102.0,1.0,1.0,0.0,6.0,2.0,4.0,3.0,2.0,1.0,17586.0,20150.0,-2564.0,38.0,45.0,-7.0,2968.0,2662.0,306.0,2744.0,3130.0,-386.0,767.0,761.0,6.0,196.0,273.0,-77.0,25309.0,28150.0,-2841.0,28.0,41.0,-13.0,9.0,1.0,8.0,469.0,484.0,-15.0,2.0,0.0,2.0,56.0,21.0,35.0,19.0,11.0,8.0,2017-2018,Everton,Tottenham Hotspur,A
12.0,30.0,-18.0,18.0,5.0,13.0,48.0,85.0,-37.0,72.0,72.0,0.0,1.0,0.0,1.0,433.0,580.0,-147.0,145.0,204.0,-59.0,8.0,17.0,-9.0,10.0,8.0,2.0,4.0,2.0,2.0,1.0,3.0,-2.0,39.0,73.0,-34.0,9.0,12.0,-3.0,4.0,7.0,-3.0,65.0,64.0,1.0,9.0,16.0,-7.0,63.0,33.0,30.0,131.0,69.0,62.0,141.0,78.0,63.0,538.0,510.0,28.0,677.0,652.0,25.0,3.0,0.0,3.0,1025.0,839.0,186.0,567.0,500.0,67.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,13671.0,20125.0,-6454.0,25.0,103.0,-78.0,2792.0,2399.0,393.0,1916.0,2967.0,-1051.0,731.0,688.0,43.0,197.0,218.0,-21.0,21051.0,27658.0,-6607.0,29.0,32.0,-3.0,2.0,3.0,-1.0,310.0,436.0,-126.0,0.0,0.0,0.0,45.0,38.0,7.0,16.0,18.0,-2.0,2017-2018,Leicester City,Chelsea,A
12.0,11.0,1.0,16.0,20.0,-4.0,41.0,40.0,1.0,59.0,84.0,-25.0,2.0,5.0,-3.0,550.0,422.0,128.0,179.0,143.0,36.0,12.0,7.0,5.0,4.0,9.0,-5.0,3.0,3.0,0.0,0.0,0.0,0.0,37.0,36.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,73.0,61.0,12.0,14.0,7.0,7.0,48.0,68.0,-20.0,76.0,121.0,-45.0,128.0,140.0,-12.0,514.0,512.0,2.0,675.0,618.0,57.0,1.0,0.0,1.0,914.0,1016.0,-102.0,505.0,494.0,11.0,1.0,2.0,-1.0,9.0,4.0,5.0,6.0,3.0,3.0,18245.0,14049.0,4196.0,57.0,22.0,35.0,2336.0,2600.0,-264.0,2784.0,2200.0,584.0,947.0,686.0,261.0,198.0,164.0,34.0,25881.0,21547.0,4334.0,34.0,25.0,9.0,4.0,3.0,1.0,455.0,390.0,65.0,1.0,1.0,0.0,26.0,53.0,-27.0,12.0,35.0,-23.0,2017-2018,Southampton,Watford,A
11.0,18.0,-7.0,16.0,5.0,11.0,41.0,54.0,-13.0,70.0,78.0,-8.0,2.0,2.0,0.0,425.0,591.0,-166.0,137.0,210.0,-73.0,14.0,19.0,-5.0,7.0,9.0,-2.0,4.0,3.0,1.0,2.0,1.0,1.0,36.0,47.0,-11.0,5.0,7.0,-2.0,0.0,5.0,-5.0,85.0,99.0,-14.0,11.0,17.0,-6.0,56.0,29.0,27.0,127.0,85.0,42.0,159.0,99.0,60.0,497.0,584.0,-87.0,666.0,690.0,-24.0,3.0,4.0,-1.0,1009.0,1112.0,-103.0,505.0,580.0,-75.0,5.0,1.0,4.0,3.0,5.0,-2.0,1.0,4.0,-3.0,14558.0,20245.0,-5687.0,54.0,99.0,-45.0,2507.0,2424.0,83.0,2170.0,3177.0,-1007.0,718.0,848.0,-130.0,188.0,217.0,-29.0,22087.0,28119.0,-6032.0,41.0,50.0,-9.0,5.0,1.0,4.0,415.0,389.0,26.0,1.0,1.0,0.0,40.0,32.0,8.0,23.0,4.0,19.0,2017-2018,Stoke City,Manchester United,D
11.0,12.0,-1.0,20.0,21.0,-1.0,39.0,50.0,-11.0,65.0,77.0,-12.0,2.0,0.0,2.0,391.0,439.0,-48.0,120.0,138.0,-18.0,5.0,8.0,-3.0,4.0,13.0,-9.0,6.0,4.0,2.0,3.0,0.0,3.0,31.0,48.0,-17.0,8.0,2.0,6.0,2.0,0.0,2.0,101.0,55.0,46.0,10.0,7.0,3.0,55.0,63.0,-8.0,151.0,108.0,43.0,221.0,125.0,96.0,539.0,553.0,-14.0,638.0,699.0,-61.0,2.0,4.0,-2.0,1233.0,1022.0,211.0,698.0,557.0,141.0,2.0,0.0,2.0,5.0,2.0,3.0,4.0,2.0,2.0,12558.0,13542.0,-984.0,21.0,20.0,1.0,3176.0,2729.0,447.0,1888.0,2108.0,-220.0,650.0,872.0,-222.0,149.0,203.0,-54.0,19776.0,21533.0,-1757.0,18.0,27.0,-9.0,6.0,7.0,-1.0,334.0,496.0,-162.0,1.0,0.0,1.0,29.0,56.0,-27.0,14.0,12.0,2.0,2017-2018,Burnley,Crystal Palace,H
12.0,0.0,12.0,21.0,0.0,21.0,45.0,0.0,45.0,56.0,0.0,56.0,0.0,0.0,0.0,405.0,0.0,405.0,145.0,0.0,145.0,10.0,0.0,10.0,15.0,0.0,15.0,3.0,0.0,3.0,2.0,0.0,2.0,40.0,0.0,40.0,5.0,0.0,5.0,1.0,0.0,1.0,49.0,0.0,49.0,8.0,0.0,8.0,70.0,0.0,70.0,121.0,0.0,121.0,136.0,0.0,136.0,459.0,0.0,459.0,635.0,0.0,635.0,1.0,0.0,1.0,1037.0,0.0,1037.0,539.0,0.0,539.0,5.0,0.0,5.0,9.0,0.0,9.0,6.0,0.0,6.0,16131.0,0.0,16131.0,15.0,0.0,15.0,2579.0,0.0,2579.0,2495.0,0.0,2495.0,864.0,0.0,864.0,196.0,0.0,196.0,23728.0,0.0,23728.0,25.0,0.0,25.0,2.0,0.0,2.0,446.0,0.0,446.0,1.0,0.0,1.0,72.0,0.0,72.0,16.0,0.0,16.0,2017-2018,Swansea City,Newcastle United,A
12.0,0.0,12.0,17.0,0.0,17.0,47.0,0.0,47.0,78.0,0.0,78.0,5.0,0.0,5.0,499.0,0.0,499.0,138.0,0.0,138.0,14.0,0.0,14.0,14.0,0.0,14.0,3.0,0.0,3.0,3.0,0.0,3.0,41.0,0.0,41.0,6.0,0.0,6.0,3.0,0.0,3.0,74.0,0.0,74.0,10.0,0.0,10.0,64.0,0.0,64.0,117.0,0.0,117.0,112.0,0.0,112.0,614.0,0.0,614.0,574.0,0.0,574.0,4.0,0.0,4.0,1074.0,0.0,1074.0,625.0,0.0,625.0,0.0,0.0,0.0,8.0,0.0,8.0,5.0,0.0,5.0,15127.0,0.0,15127.0,37.0,0.0,37.0,2622.0,0.0,2622.0,2312.0,0.0,2312.0,752.0,0.0,752.0,172.0,0.0,172.0,22666.0,0.0,22666.0,24.0,0.0,24.0,3.0,0.0,3.0,367.0,0.0,367.0,1.0,0.0,1.0,47.0,0.0,47.0,11.0,0.0,11.0,2017-2018,West Ham United,Huddersfield Town,H
12.0,0.0,12.0,16.0,0.0,16.0,55.0,0.0,55.0,52.0,0.0,52.0,3.0,0.0,3.0,452.0,0.0,452.0,160.0,0.0,160.0,19.0,0.0,19.0,5.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,51.0,0.0,51.0,5.0,0.0,5.0,2.0,0.0,2.0,53.0,0.0,53.0,10.0,0.0,10.0,67.0,0.0,67.0,123.0,0.0,123.0,150.0,0.0,150.0,460.0,0.0,460.0,604.0,0.0,604.0,1.0,0.0,1.0,1092.0,0.0,1092.0,616.0,0.0,616.0,5.0,0.0,5.0,5.0,0.0,5.0,2.0,0.0,2.0,17152.0,0.0,17152.0,51.0,0.0,51.0,2461.0,0.0,2461.0,2651.0,0.0,2651.0,628.0,0.0,628.0,193.0,0.0,193.0,24801.0,0.0,24801.0,31.0,0.0,31.0,4.0,0.0,4.0,439.0,0.0,439.0,2.0,0.0,2.0,36.0,0.0,36.0,21.0,0.0,21.0,2017-2018,AFC Bournemouth,Brighton and Hove Albion,H
12.0,12.0,0.0,21.0,16.0,5.0,50.0,41.0,9.0,77.0,59.0,18.0,0.0,2.0,-2.0,439.0,550.0,-111.0,138.0,179.0,-41.0,8.0,12.0,-4.0,13.0,4.0,9.0,4.0,3.0,1.0,0.0,0.0,0.0,48.0,37.0,11.0,2.0,4.0,-2.0,0.0,0.0,0.0,55.0,73.0,-18.0,7.0,14.0,-7.0,63.0,48.0,15.0,108.0,76.0,32.0,125.0,128.0,-3.0,553.0,514.0,39.0,699.0,675.0,24.0,4.0,1.0,3.0,1022.0,914.0,108.0,557.0,505.0,52.0,0.0,1.0,-1.0,2.0,9.0,-7.0,2.0,6.0,-4.0,13542.0,18245.0,-4703.0,20.0,57.0,-37.0,2729.0,2336.0,393.0,2108.0,2784.0,-676.0,872.0,947.0,-75.0,203.0,198.0,5.0,21533.0,25881.0,-4348.0,27.0,34.0,-7.0,7.0,4.0,3.0,496.0,455.0,41.0,0.0,1.0,-1.0,56.0,26.0,30.0,12.0,12.0,0.0,2017-2018,Crystal Palace,Southampton,A
0.0,12.0,-12.0,0.0,18.0,-18.0,0.0,48.0,-48.0,0.0,72.0,-72.0,0.0,1.0,-1.0,0.0,433.0,-433.0,0.0,145.0,-145.0,0.0,8.0,-8.0,0.0,10.0,-10.0,0.0,4.0,-4.0,0.0,1.0,-1.0,0.0,39.0,-39.0,0.0,9.0,-9.0,0.0,4.0,-4.0,0.0,65.0,-65.0,0.0,9.0,-9.0,0.0,63.0,-63.0,0.0,131.0,-131.0,0.0,141.0,-141.0,0.0,538.0,-538.0,0.0,677.0,-677.0,0.0,3.0,-3.0,0.0,1025.0,-1025.0,0.0,567.0,-567.0,0.0,2.0,-2.0,0.0,4.0,-4.0,0.0,4.0,-4.0,0.0,13671.0,-13671.0,0.0,25.0,-25.0,0.0,2792.0,-2792.0,0.0,1916.0,-1916.0,0.0,731.0,-731.0,0.0,197.0,-197.0,0.0,21051.0,-21051.0,0.0,29.0,-29.0,0.0,2.0,-2.0,0.0,310.0,-310.0,0.0,0.0,0.0,0.0,45.0,-45.0,0.0,16.0,-16.0,2017-2018,Huddersfield Town,Leicester City,D
